id,title,company,location,description,time_posted
69d793951ee701c8,Quality Incentive Programs Data Analyst,Healdsburg District Hospital,"Healdsburg, CA","JOB SUMMARY/ESSENTIAL FUNCTIONS :
The Quality Incentive Programs Data Analyst supports organization-wide quality and performance improvement activities and projects. Primarily responsible for the data mining of internal/external clinical data, analysis, reporting, and managing the integrity of large databases for quality incentive programs, initiatives and special projects. Accountable for developing a comprehensive understanding of quality incentive payment programs that fiscally impact Healdsburg District Hospital (HDH). Assists and collaborates with the Quality and IT/Informatics teams to operationalize multiple quality incentive programs and initiatives, often simultaneously. May work directly with partnering Health Information Exchanges (HIE) to procure and manage data in compliance with state and federal directives for reporting.

MINIMUM POSITION QUALIFICATIONS :
Licensure and Certification:
N/A

Education Required:
Bachelor’s Degree, preferably in public health and/or analytical field, or any combination of education and experience that would provide the required knowledge, skills and abilities.

Experience Required:
Experience in community or population healthcare setting and/or research setting, working in a team environment

Other Qualifications:

Classification
Non-exempt






PREFERRED POSITION QUALIFICATIONS :
Project management/project coordination skills
Experience managing large database(s)
Familiarity with healthcare regulatory requirements, initiatives, incentive programs and/or other government programs
Knowledge of quality assessment and performance improvement concepts
Experience with multiple electronic healthcare records systems/platforms
Compliance and/or finance experience

ESSENTIAL SKILLS:
Proficiency in Microsoft Office Windows-based applications, including Word, Excel, Access and PowerPoint; with advanced proficiency in Excel.
Strong analytical skills
Application of descriptive statistics and statistical process control methodologies, familiarity with SQL and relational databases
Ability to set up, manipulate and manage the integrity of large Excel spreadsheets
Capacity to make independent decisions
Adapts to multiple deadlines, workloads and assignments in a fast paced and rapidly changing environment
Ability to work collaboratively and cooperatively with multidisciplinary healthcare professionals/groups
Excellent oral/written communication skills
Strong prioritization skills: appropriately and effectively prioritizes tasks to meet deadlines requiring minimal guidance
Self-motivated with a strong desire to learn
Results-oriented, customer-focused, and positive team player",30+ days ago
e3399a1d2493bdd2,Database Marketing Analyst,"Harbor Freight Tools USA, Inc.","Calabasas, CA","The Database Marketing Analyst is responsible for helping pull data from the CRM database and create reports to help in the analyzing consumer behavior, as well optimizing existing and building out new database management approaches, constantly enhancing in-house database.

Essential Duties and Responsibilities
Leverage expert SQL programming skills to run extensive customer transaction data queries across large volumes of data, multiple data extensions, and campaign history. Develop and implement weekly reporting for the enterprise on customer segment performance, trends, and key behavior drivers.
Apply analytical and programming skills to mine the relational customer database for insights.
Develop expert knowledge of current DB architecture and ETL processes and recommend ongoing process improvements.
Employ expert knowledge of SQL, Tableau, and BI applications to design, execute, and ensure quality of weekly automated reports, dashboards and ad hoc requests for the marketing team and other stakeholders.
Demonstrate strong business and analytical acumen when reviewing data for inconsistencies or anomalies that could skew analytical results.
Leverage strong interpersonal skills with Marketing and other stakeholders in gathering information to determine specification requirements for data requests, reports, and ongoing utility.
Perform routine database audits that includes review of business rules, data validation and augmentation, merging and purging duplicate records, etc.
Work continuously with third party database vendors to enhance/optimize the data model to accelerate information, reporting, and insights while ensuring accuracy.
Use and support database applications and analytical tools such as Microsoft SQL, Tableau, Microstrategy, Cognos and SSRS",30+ days ago
148a55c6c1fd1f63,Senior Data Analyst,UnitedHealth Group,"Santa Ana, CA 92725","Other
Optum Quality & Risk Adjustment Operations is a diverse organization of over 2,200 professionals focused on partnering with over twenty regional and national health plans to provide core data analytics and consultative services that support prospective and retrospective programs for quality and risk adjustment initiatives within those organizations.

As a member of the Quality and Risk Adjustment Analytics team, the Senior Data Analyst role in Client Analytics will assist the team with conducting complex and pervasive analysis that leverages big data to provide valuable consultative intelligence to internal and external customers. Positions in this function produce innovative solutions driven by exploratory data analysis from unstructured, diverse datasets. Applies knowledge of statistics, machine learning, programming, identify opportunities, pose business questions, and make valuable discoveries. Uses a flexible, analytical approach. Works with analytics and statistical software such as SQL, R, Python, Hadoop and others to perform analysis and interpret data.

You’ll enjoy the flexibility to telecommute* from anywhere within the U.S. as you take on some tough challenges.

Primary Responsibilities:
Perform ad hoc data and business analyses as required by stakeholders
Work collaboratively within client analytics team to support client reporting and analytics needs
Conduct necessary research and remediation of identified data discrepancies or data issues
Develop and maintain automated report production and QA processes to reduce resource demand and facilitate data analysis
Assesses and interprets customer needs and requirements
Identifies solutions to non-standard requests and problems
Solves moderately complex problems and/or conducts moderately complex analyses
Works with minimal guidance; seeks guidance on only the most complex tasks
Translates concepts into practice
Provides explanations and information to others on difficult issues
Coaches, provides feedback, and guides others

Required Qualifications:
2+ years’ experience in reporting, analytics and working with large and multi-sourced data
Intermediate level proficiency with SQL query writing
Intermediate level proficiency with MS Excel, especially with complex formulas and pivot tables
Experience with dashboard and data visualization reporting
Preferred Qualifications:
Experience and proficiency in Tableau reporting
Managed care experience, preferably in Medicare Advantage
Experience with Medicare Risk Adjustment Program
Experience with Medicare Stars Quality programs
Experience in Hive SQL
Ability to work in Santa Ana, CA office
Careers with Optum. Here's the idea. We built an entire organization around one giant objective; make health care work better for everyone. So when it comes to how we use the world's large accumulation of health-related information, or guide health and lifestyle choices or manage pharmacy benefits for millions, our first goal is to leap beyond the status quo and uncover new ways to serve. Optum, part of the UnitedHealth Group family of businesses, brings together some of the greatest minds and most advanced ideas on where health care has to go in order to reach its fullest potential. For you, that means working on high performance teams against sophisticated challenges that matter. Optum, incredible ideas in one incredible company and a singular opportunity to do your life's best work.(sm)

All Telecommuters will be required to adhere to UnitedHealth Group’s Telecommuter Policy.

Diversity creates a healthier atmosphere: UnitedHealth Group is an Equal Employment Opportunity/Affirmative Action employer and all qualified applicants will receive consideration for employment without regard to race, color, religion, sex, age, national origin, protected veteran status, disability status, sexual orientation, gender identity or expression, marital status, genetic information, or any other characteristic protected by law.

UnitedHealth Group is a drug-free workplace. Candidates are required to pass a drug test before beginning employment.

Job",1 day ago
694c55012a44cf84,Jr. Data Analyst (Good in Excel/Access and Google Sheets),Ideahelix Inc,"Irvine, CA","$22 - $25 an hour
Contract
Detail oriented, good communication
Experience with Access, Excel
Experience with Google Sheets (ideally)
Prefer some experience with AutoCAD, but not required
Prefer some solar experience, but not required, we are building resources for note reformatting that can be leveraged
Job Type: Contract
Salary: $22.00 to $25.00 /hour",save job
5e558d82de3904d6,Administrative Assistant / Data Analyst Supporting the DEA,FSA,"Los Angeles, CA 90012","Focused on delivering unsurpassed services in support of law enforcement and homeland security, FSA, a rapidly growing joint venture owned by trusted solutions providers Engility and AECOM, has a vacancy for a Data Analyst. In this role, you will be supporting the overall mission of the DEA and DOJ's Asset Forfeiture Program. DEA implements major investigative strategies against drug networks and cartels. Enforcement operations have resulted in significant seizure and forfeiture activity.

A Data Analyst executes the following duties:
Provide organization and management of case files
Review data (completeness of information, proper execution)
Extract data from data base
Obtain additional information from other investigative agencies/data base
Establish/maintain physical file
Prepare notices/advertisements
Receive, suspense petitions, claims, process sharing requests
Reconcile inconsistencies
Prepare declarations
Gather information and organize investigative package
Verify case files and case tracking system
Maintain internal status information on the disposition of all forfeited assets
Assure information is accurate and perform analytical computations necessary to process data
Conduct and reconcile inventories
Distribute and receive documents
Assist lead analyst or official in obtaining/collecting all documents/information to complete case file
Provide administrative information and assistance concerning case to other investigative agencies, local law enforcement agencies, US Attorney, and other DOJ processing units, and higher headquarters
Extract data from agency data base for management and program reports
Perform word processing relevant to case documentation
Perform data entry relevant to case
A Data Analyst must meet the following qualifications:
High School diploma, bachelor's Degree preferred
Ability to review and analyze data and information from multiple sources
Ability to establish case/project files
Ability to enter and retrieve data from data bases
Ability to prepare and format management reports
Ability to manipulate, transfer, and compute and print information
Ability to create and manipulate spreadsheets
Ability to prepare and correct reports and correspondence using word processing software
Ability to obtain and maintain a Public Trust Security Access
This position requires U.S. Citizenship and a 7 (or 10) year minimum background investigation.

Forfeiture Support Associates (FSA), LLC is proud to be an Affirmative Action/Equal Opportunity Employer. We recruit, employ, train, compensate, and promote qualiﬁed persons in all job titles without regard to age, ancestry, color, gender, HIV status, marital status, medical condition, national origin, physical or mental disability, race, religion, sex, sexual orientation (including gender expression and identity), veteran status, family leave status or any protected group status as deﬁned by applicable law.",1 day ago
f7d2d22d4f6acef5,Demand Analyst,Petco,"San Diego, CA 92127","Our vision at Petco is Healthier Pets. Happier People. Better World. We’re making things better for pets, people and the planet through our Think Adoption First philosophy, the Petco Foundation and other important initiatives that focus on putting animals first, educating pet parents and reducing our carbon footprint. The journey starts with knowledgeable, passionately engaged associates who are proud to recommend Petco as a place to work, who believe in our Vision and who are committed to delivering a superior customer experience.


From our retail stores and our network of Distribution Centers to our Corporate offices, you'll work with others who share your values and commitment. We seek individuals who are passionate about animal welfare, have great people skills and are driven to grow and advance in their careers with us. Our ongoing growth is creating exceptional opportunities for professional development and personal enrichment throughout our organization.


Position Purpose:
The Demand Analyst will be for our San Diego, CA location. The successful candidate will master the appropriate systems, tools and processes to drive inventory management efficiencies that support business goals and exceed customer expectations. Through proactive collaboration across business teams the Demand Analyst will assert their business acumen by contributing to optimizing assortment as well as supporting replenishment and promotions



Essential Job Functions: The incumbent must be able to perform all of the following duties and responsibilities with or without a reasonable accommodation.
Inventory Management:
Directly accountable for maintaining in stock levels to goal by driving stock keeping unit (sku) level replenishment and allocation strategies.
Manage sku/location baseline and promotional lift sales forecast.
Proactively manage inventory replenishment and allocation strategies to support promotional, financial, assortment/transition, and other business goals.
Collaborate with Merchandise Planner on promotional and secondary planning including identifying sales lift and needed inventory support.
Drive the identification and resolution of inventory opportunities from Distribution Center (DC) to store that drives greater business profitability and exceeds customer expectations.
Accountable for driving established operational and service goals including in-stock, inventory budget, inventory turnover, and Inventory Management Return on Investment (IMROI).
Collaborate with merchant and merchandise planning partners to define sku entrance and exit strategies and own strategy execution.
Perform root cause analysis through exception reporting to drive greater efficiencies and results in inventory management.
Drive business results through cross-functional development of strategies to achieve shop/department level goals and objectives.
Partnership
Interact professionally and effectively through strong verbal and written communication with an emphasis on company and customer interests.
Drive and build cross-functional relationships internally and externally.
Effectively communicate with store partners to help achieve strategic results.
Demonstrate initiative to work independently and in cross functional teams.
Ability to think strategically and effectively implement tactics to ensure goals are met.
Ability to ruthlessly prioritize and multi-task under tight deadlines.
Vendor Management
Support vendor management by partnering with Inventory Analyst in collaborative forecasting meetings with vendors, providing promotional and secondary strategy and lifts.
Review and analyze vendor sku’s to achieve inventory and financial goals.
Development and Training
Achieve and maintain required system certifications.
Proactively identify and participate in opportunities to expand business, inventory and/or supply chain knowledge and expertise.
Actively participate in personal development planning.

Supervisory Responsibility
None.



Work Environment
The majority of job duties are performed while seated indoors with little or no exposure to hazards.


Education/Experience:
Bachelor’s Degree in Retail Management, Supply Chain, Business or a related field; an equivalent combination of education and related experience may be substituted for Bachelor’s Degree.
2 - 3 years of replenishment buying and/or store operations experience is required.
Proven advanced ability to use applications within MS Office Suite as well as strong ability to extract and analyze data from databases, and make appropriate recommendations.
Demonstrate excellent analytical, mathematical and business problem solving skills with the ability to analyze data, conduct research and solve system issues.
Well-developed communication, interpersonal, analytical and presentation skills are necessary due to the nature and level of interaction with peers and cross-functional teams; ability to influence without authority.",9 hours ago
1156468b77c247a8,Global Security Data Analyst,Tesla,"Fremont, CA","Role

The Global Security Data Analyst identifies and monitors data trends related to the safety and security of company personnel, assets and operations. The Global Security Data Analyst is proactive, consultative and business-minded, and reports to the Manager of Global Security Analysis.

Responsibilities

Monitor Tesla security data world-wide using industry tools and proprietary information; identify and monitor trends
Create data platforms and tools for use by the Global Security Organization
Write queries, perform ad hoc data analysis, and create data visualizations for Tesla security teams, including by not limited to, t ravel security, executive security, physical security and internal investigations
Build and maintain dashboards and other data visualizations of complex data sets and calculations
Formulate best practices for integrating security, health and safety, and operational data, proactively identifying opportunities for optimization
Collaborate closely with Tesla internal investigations; identify data-driven opportunities to predict and prevent future security issues and/or incidents
Collaborate with the security team to constantly improve analytic standards, workflows, and success metrics and develop/improve analytic products as appropriate
Build collaborative relationships with other security data analysts in the region; build expertise on security data analysis best-practices and innovations

Requirements

Bachelor's degree required
Minimum of 3+ years managing, analyzing and reporting on large datasets; previous experience in a corporate security organization highly preferred
Substantive experience working in SQL, Python, or R
Exceptional communication skills; demonstrated success effectively delivering data driven conclusions for consumers without expertise in data analysis
Proven track record managing multiple projects, and the ability to flex quickly as required by evolving corporate priorities
Collaborative work style and strong people skills
Ability to balance attention to detail with a sense of urgency, and the need to, at times, execute quickly
Approximately 10% global travel required
Apply
Tesla participates in the E-Verify Program",30+ days ago
7038033734a4ba1e,SENIOR DATA SCIENTIST - NLP,Harnham US,"San Diego, CA","$140,000 - $160,000 a year
SENIOR DATA SCIENTIST - NLP
Senior Data Scientist - NLP
San Diego $140,000 - $160,000 + Benefits

THE COMPANY
This tech start-up focusing on using AI to offer a more personalized solution to health care providers all over the world is looking for a senior data scientist to join their mission! You can expect a bright supporting team bringing their innovative ideas utilizing technology to solve the problems in the health care space.

THE ROLE
As a Senior Data Scientist - NLP you will
Lead advanced machine learning and deep learning models through development and deployment
Work with a variety of text analytics - text mining, NLP, word embedding, etc.
Work cross functionally with multiple teams and communicate technical results to customers and stakeholders

YOUR SKILLS AND EXPERIENCE
Advanced education in a quantitative field
Multiple years of relevant professional work experience
Extensive knowledge and commercial experience with advanced machine learning algorithms - clustering, forecasting, text analytics, image processing, classification
Tools: Python or R, SAS or SPSS, SQL, AWS, tensorflow, pytorch, keras, NLP toolkits (NLTK, SpaCy, etc.)
THE BENEFITS
As a Senior Data Scientist, you can expect a base salary between $140,000 to $160,000 (based on experience) plus competitive benefits.",30+ days ago
e3399a1d2493bdd2,Database Marketing Analyst,"Harbor Freight Tools USA, Inc.","Calabasas, CA","The Database Marketing Analyst is responsible for helping pull data from the CRM database and create reports to help in the analyzing consumer behavior, as well optimizing existing and building out new database management approaches, constantly enhancing in-house database.

Essential Duties and Responsibilities
Leverage expert SQL programming skills to run extensive customer transaction data queries across large volumes of data, multiple data extensions, and campaign history. Develop and implement weekly reporting for the enterprise on customer segment performance, trends, and key behavior drivers.
Apply analytical and programming skills to mine the relational customer database for insights.
Develop expert knowledge of current DB architecture and ETL processes and recommend ongoing process improvements.
Employ expert knowledge of SQL, Tableau, and BI applications to design, execute, and ensure quality of weekly automated reports, dashboards and ad hoc requests for the marketing team and other stakeholders.
Demonstrate strong business and analytical acumen when reviewing data for inconsistencies or anomalies that could skew analytical results.
Leverage strong interpersonal skills with Marketing and other stakeholders in gathering information to determine specification requirements for data requests, reports, and ongoing utility.
Perform routine database audits that includes review of business rules, data validation and augmentation, merging and purging duplicate records, etc.
Work continuously with third party database vendors to enhance/optimize the data model to accelerate information, reporting, and insights while ensuring accuracy.
Use and support database applications and analytical tools such as Microsoft SQL, Tableau, Microstrategy, Cognos and SSRS",30+ days ago
7f7addc0a692b4b7,Data Analyst,Apple,"Santa Clara Valley, CA","Summary
Posted: Dec 17, 2018
Weekly Hours: 40
Role Number: 114157832
Apps are changing the world, enriching people’s lives, and enabling developers to innovate like never before. As a result, the App Store has grown into an exciting and dynamic ecosystem for millions of developers and more than a billion users. Exciting, right? If you wish to make a difference to the world's greatest app store, read on to learn how you can help us deliver. The Worldwide Developer Relations team is looking for a Data Scientist, who like us, is passionate about developers, the App Store and the user experience. Are you passionate about statistics? Join us and put your passion and skills to the test. We're seeking a hardworking forecasting analyst who will play a key part in the App Review process including forecasting submission trends, and defining work force needs to help exceed our developer’s expectations. This includes everything from defining requirements, query creation, forecasting, and scheduling shifts. This role requires the ability to thrive in a dynamic environment and work closely with multi-functional teams.
Key Qualifications
You have experience building and using complex models to tackle business needs
Hands on experience with machine learning, demonstrates creative and critical thinking abilities
Design data scientist approach, applying new techniques and designing algorithms to solve complex problems for the business
You are able to articulate and present ML methodology
Deep understanding of algorithms
Experience with topic classification, clustering and indexing
Cutting edge analytical skills and experience collecting, organizing, analyzing, and disseminating significant amounts of information with superb attention to detail and accuracy
We benefit form your proficiency with tableau
You demonstrate technical expertise regarding data models, data mining and segmentation techniques
You have a deep familiarity with relational databases
You bring advance skills in MS-Excel
Your knowledge of SQL and experience with data warehouse is a plus
We value your ongoing learning of new technologies and methods across data science, data engineering, and data visualization
Description
Apple Worldwide Developer Relations is interested in someone who is as passionate about data as we are. In this role, you will design algorithms that will drive our business. Principal Duties and Responsibilities: Identify, analyze, and interpret trends or patterns in complex data sets You will partner closely with management to help define business requirements and prototype ideas Develop innovative algorithms that change the way we look at problems Collaborate with multi-functional data engineering teams to work on Machine learning opportunities across App Store ecosystem
Education & Experience
BS or relevant industry experience is required
Additional Requirements
For this position, Apple will not sponsor applicants for work visas or relocation.",30+ days ago
56ccb987433bfe79,Health Data Analyst IV,MedImpact Healthcare Systems,"San Diego, CA","The Health Data Analyst ensures that the company provides the highest quality and accessibility to drug therapy to members and providers; and in this process, to effectively manage the quality and cost-effectiveness of drug and disease management therapy. This position contributes to the design and development of health outcomes research proposals, reports, and manuscripts.
Essential Functions and Responsibilities (Other duties may be assigned)
Optimizes, automates and tests new and existing code to meet health outcomes research project requirements
Assists with overall project design and creates process flow documentation
Recommends and implements improvements to existing data analytics processes and assist with adoption of new software tools
Defines methodology and analytic approach as required for each specific study design
Identifying and defining appropriate statistical techniques used for analysis
Processing data including data query, manipulation, and preparation for analysis
Performs statistical analysis
Integrates pharmacy (including benefits, formulary and eligibility), medical, laboratory, and other data sets types from individual claim-level data sets to patient-level data sets for analyses
Constructs summary tables and graphical output of results for incorporation in final reports and manuscripts for publication
Prepares concise summary statements and interpretation of research findings for inclusion in final reports and manuscripts for publication
Effectively communicates technical and statistical findings with fellow team researchers from initial development of study proposal to preparation of final report
Meets predetermined project deadlines and manages work on multiple research projects
Education and/or Experience
Master's degree from a four (4)-year college or university with strong quantitative skills in a health-related discipline; related experience in areas of biostatistics or health data analysis or equivalent experience in statistics with pharmaceutical or public health background required, or an equivalent combination of education and experience.
Computer Skills
Extensive experience using Microsoft Office applications, especially Excel, SAS (intermediate to advanced level), writing SQL, or PL/SQL (intermediate to advanced level) queries involving multiple table joins and nested queries.
This employee is eligible for the referral bonus at Level II
EOE, M/F/D/V
OSHA/ADA
To perform this job successfully, the successful candidate must be able to perform each essential duty satisfactorily. The requirements listed are representative of the knowledge, skill, and/or ability required. Reasonable accommodations may be made to enable individuals with disabilities to perform the essential functions.
Disclaimer
The above statements are intended to describe the general nature and level of work being performed by people assigned to this classification. They are not intended to be construed as an exhaustive list of all responsibilities, duties, and skills required of personnel so classified.",7 days ago
8429868598532043,Data Analyst,Presto US,"Redwood City, CA","Local candidates only
No remote work is available

As the Data Analyst at E la Carte you will be responsible for analyzing and deriving insights from the millions of consumer interactions we record each day. A qualified candidate must enjoy working with large data sets and relying on business acumen to form and test hypotheses.

Everyday, you’ll be working on projects that drive value to our company and helping others optimize their work. On any given day, you might be: creating dashboards to inform decisions around revenue projections; building models for predicting performance and identifying KPIs; and, identifying the most valuable opportunities for improvements across our funnel and quantifying the value.
Qualifications
1+ years of experience working as a data analyst or business data analyst
Bachelor's degree (preferably in statistics, econometrics, computer science, engineering or other technical field)
Knowledge of at least one programming language (Python is a plus)
Advanced Excel Knowledge including Macros, Pivot Tables, and Formulas (arrays, lookups, logical, reference, and text functions)
Experience with SQL and Tableau is a plusIntense intellectual curiosity with a strong desire to always be learning
Perform well in our data challenge",20 days ago
e3399a1d2493bdd2,Database Marketing Analyst,"Harbor Freight Tools USA, Inc.","Calabasas, CA","The Database Marketing Analyst is responsible for helping pull data from the CRM database and create reports to help in the analyzing consumer behavior, as well optimizing existing and building out new database management approaches, constantly enhancing in-house database.

Essential Duties and Responsibilities
Leverage expert SQL programming skills to run extensive customer transaction data queries across large volumes of data, multiple data extensions, and campaign history. Develop and implement weekly reporting for the enterprise on customer segment performance, trends, and key behavior drivers.
Apply analytical and programming skills to mine the relational customer database for insights.
Develop expert knowledge of current DB architecture and ETL processes and recommend ongoing process improvements.
Employ expert knowledge of SQL, Tableau, and BI applications to design, execute, and ensure quality of weekly automated reports, dashboards and ad hoc requests for the marketing team and other stakeholders.
Demonstrate strong business and analytical acumen when reviewing data for inconsistencies or anomalies that could skew analytical results.
Leverage strong interpersonal skills with Marketing and other stakeholders in gathering information to determine specification requirements for data requests, reports, and ongoing utility.
Perform routine database audits that includes review of business rules, data validation and augmentation, merging and purging duplicate records, etc.
Work continuously with third party database vendors to enhance/optimize the data model to accelerate information, reporting, and insights while ensuring accuracy.
Use and support database applications and analytical tools such as Microsoft SQL, Tableau, Microstrategy, Cognos and SSRS",30+ days ago
f83b1f68fe384ba6,Data Analyst,Accrete Hitech Solutions,"Santa Clara, CA","Work Location : Santa Clara, CA, USA
Job Role/Primary Duties:
Support Global duty Drawback and Recovery Programs, including Free Trade agreements, which may require working with different cultures.
Obtain and Research Manufacturing Bills of Materials (BOMs) and Airway Bill numbers (AWBs) as needed to support Drawback provider to obtain the necessary information to file drawback claims.
Review and research unclaimed reports and exports to understand the root cause, provide recommendations, and execute to plan in order to maximize duty recovery.
Measure and track performance of duty recovery.
Work with cross functional teams, including Global Trade, Global Logistics, Materials, order Management, Manufacturing, Suppliers, brokers and Freight Forwarders/Carriers.
Work with Analytics Team to define requirements and test new system capabilities.
Pull data from various applications (Excel, Access) databases and ERP System for analysis and reporting.
Make recommendations to improve current processes.
Perform administrative, financial and other functions as required.
Basic Qualifications:
Minimum 5-7 years experience working in Hi-tech industry
Bachelor’s degree in business administration or related field is required at minimum, MBA is preferred
Minimum of 2 years of experience with hands-on project/program management experience
Knowledge of operations and international trade is preferred
Strong SAP ERP knowledge & experience
Good analytical skills
Willing to travel
Skill Requirements:
Strong leadership capabilities to lead and manage programs
Must be able to make critical decisions independently
Data Analytics skills ( Microsoft access, Tableau)
Big data analytics (SQL, Hadoop)
Excellent communication and interpersonal skills

For all above hiring positions send your resume to:
Sanjay Minocha, CEO
3350 Scott Blvd., Bldg.34A, Santa Clara, CA 95054
or sanjay.minocha@accretehitechsolutions.com",9 days ago
e3399a1d2493bdd2,Database Marketing Analyst,"Harbor Freight Tools USA, Inc.","Calabasas, CA","The Database Marketing Analyst is responsible for helping pull data from the CRM database and create reports to help in the analyzing consumer behavior, as well optimizing existing and building out new database management approaches, constantly enhancing in-house database.

Essential Duties and Responsibilities
Leverage expert SQL programming skills to run extensive customer transaction data queries across large volumes of data, multiple data extensions, and campaign history. Develop and implement weekly reporting for the enterprise on customer segment performance, trends, and key behavior drivers.
Apply analytical and programming skills to mine the relational customer database for insights.
Develop expert knowledge of current DB architecture and ETL processes and recommend ongoing process improvements.
Employ expert knowledge of SQL, Tableau, and BI applications to design, execute, and ensure quality of weekly automated reports, dashboards and ad hoc requests for the marketing team and other stakeholders.
Demonstrate strong business and analytical acumen when reviewing data for inconsistencies or anomalies that could skew analytical results.
Leverage strong interpersonal skills with Marketing and other stakeholders in gathering information to determine specification requirements for data requests, reports, and ongoing utility.
Perform routine database audits that includes review of business rules, data validation and augmentation, merging and purging duplicate records, etc.
Work continuously with third party database vendors to enhance/optimize the data model to accelerate information, reporting, and insights while ensuring accuracy.
Use and support database applications and analytical tools such as Microsoft SQL, Tableau, Microstrategy, Cognos and SSRS",30+ days ago
9180a922a042fd9d,"Data Analyst, Customer Care",Boingo,"Los Angeles, CA","Data Analyst

Boingo needs a curious, driven analyst to support the Customer Care Team. You'll dig into all the numbers around Customer Care to deliver standard metrics, as well as play a key role in many special projects and ad hoc requests for analysis. This is how we get better: we analyze the numbers – you'll be a key part of the process. Great job for someone who takes initiative and has impeccable judgment. A multitasking person who is organized, creative, curious, accurate, and reliable is needed. Throw in some technical skills; R, Python, SQL, Splunk, scripting, and we won't be able to live without you!

What does the job entail?

Perform data mining, analysis and reporting to support net promoter scores, contact trends, contact to subscriptions
Design, develop, and administer reports, dashboards and reporting portals within Salesforce
Develop effective data visualizations for presentations
Perform various statistical analyses using data drawn from diverse sources to map and identify genuine trends and relationships
Identify data quality and consistency issues and work with other teams to improve data collection and processing
Develop data programs to support effective product development and optimization
Joining and cleansing data sets
Have what it takes?

Insatiable curiosity and a desire to solve problems
Strong analytical and problem-solving skills involving data and predictive modeling, data integration methodologies, and data warehousing
You have queried large, complex data sets; proficient with databases
You know your way around pivot tables, charts and tables in spreadsheets (Excel), or equivalent skills in reporting tools Salesforce, JIRA
Experience with R, Python, SQL
You are detail-fascinated and focused on data accuracy
You have excellent verbal and written communication skills; ability to effectively communicate and present data and information
Build strong working relationships with coworkers, customers, and company management
A dynamic, motivated, resourceful, and creative thinker and problem solver
Familiarity with consumer cable/satellite industries and Wi-Fi a plus
Bachelor's degree in Math, Statistics, Computer Science preferred
What's in it for you?

Work with a talented, experienced team, creating the future of wireless
Competitive pay: base + bonus+ Restricted Stock Units (RSU's)
Health, dental, vision coverage
401(k), including employer match
Subsidized gym memberships
Subsidized wireless device every two years
Amazing WWHQ with 360-views of LA—from Catalina to the Hollywood sign
Fun extras: lots of yummy snacks, on-site massage and yoga, Bagel Mondays, Farmer's Market produce on Tuesdays, keg on tap and much, much more
Empowering corporate culture
Meet Boingo

Boingo Wireless, Inc. (NASDAQ: WIFI) helps the world stay connected. Our vast footprint of Wi-Fi and cellular networks reaches more than a billion consumers annually. From airports and stadiums to universities and military bases, Boingo helps folks stay connected to the people and things they love.

Our team is creative, collaborative, and on the cutting edge of technology. (You can check out some of the awards we've won here ( http://www.boingo.com/corporate/awards/ ). #humblebrag). But there's no doubt the ""secret sauce"" to Boingo's success is our incredible team and culture. We take pride in having fun and staying healthy – think summer picnics, bowling nights, in-house yoga classes, costume contests, massages and food trucks. There's also a kitchen stocked with yummy snacks and drinks, and an incredible benefits package including equity, health, dental, vision, 401(k) match, unlimited vacation, 12 weeks paid parental leave, and more! Plus our award-winning headquarters in Westwood boasts 360-degree views of LA, from Catalina to the Hollywood Sign. It's no wonder we've been named among the Best Places to Work in LA four years in a row!

Boingo is an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to race, religion, color, national origin, gender, gender identity, sexual orientation, age, status as a protected veteran, among other things, or status as a qualified individual with disability.",19 days ago
3030c449661372f8,Digital Marketing Analyst,National Pen,"San Diego, CA","National Pen is looking for an enthusiastic and passionate Digital Marketing Analyst to accelerate the growth of our ecommerce business utilizing Google Analytics (GA 360). In this role, you’ll work closely with the Channel Managers to provide valuable insight into how we measure, analyze, and attribute our digital marketing efforts. You will be expected to cull actionable insights from the data and work with the business leaders to implement and monitor your suggestions. This is a direct hire position with Benefits, PTO, 401K plus much more!
Responsibilities
Create dashboards and ad hoc reports supporting your analysis using Google Data Studio
Monitor trends to identify funnel drop-off points using Custom GA Reports and Google Sheets
Work with Channel Managers to identify tracking opportunities on the website
Facilitate any changes to analytics tagging by working with front-end engineering team to test and deploy new tags
Track Assisted Conversions for Paid Media campaigns
Synthesize quantitative data (GA) with the qualitative data (Full Story) to identify areas of improvement
Monitor and analyze Lifetime Value of all digital campaigns using in-house reporting
Analyze Brand and Non Brand keyword performance for SEO
Ensure data integrity for the Web Analytics dataset
Qualifications
5+ years of experience in web analytics with ecommerce focus
5+ years of exposure to digital marketing efforts (including Paid Media, SEO, or Email Marketing)
Deep subject matter expertise with Google Analytics (and GA 360)
Thorough understanding of Google Tag Manager
Basic SQL knowledge
Strong mathematical and problem-solving skills
Comfortable working with Web Analytics data outside of the GA interface (using R or Python)
Familiarity with A/B testing tools, including Monetate
Proven ability to turn data into actionable recommendations to achieve business goals
Outstanding communication skills with both technical and non-technical colleagues",5 hours ago
