id,title,company,location,description,time_posted
c48948f4d59d6f71,Staff Data Scientist,Intuit,"Mountain View, CA 94039","Overview
Intuit is looking for innovative and hands-on machine learning engineers to help the central data science team develop, design and integrate mathematical models into production. Our team builds AI/ML solutions for all the internal teams within Intuit like Engineering, HR, Finance & Legal. We are looking for team members that love new challenges, cracking tough problems and working cross-functionally. If you are looking to join a fast-paced, innovative and incredibly fun team, then we encourage you to apply. Come do the best work of your life! Responsibilities

Responsibilities:
Perform hands-on data analysis and modeling with huge data sets. Apply data mining, NLP, and machine learning (both supervised and unsupervised) to improve relevance and personalization algorithms . Work side-by-side with product managers, software engineers, and designers in designing experiments and minimum viable products . Discover data sources, get access to them, import them, clean them up, and make them “model-ready”. You need to be willing and able to do your own ETL. Create and refine features from the underlying data. You’ll enjoy developing just enough subject matter expertise to have an intuition about what features might make your model perform better, and then you’ll lather, rinse and repeat. Run regular A/B tests, gather data, perform statistical analysis, draw conclusions on the impact of your optimizations and communicate results to peers and leaders . BS, MS, or PhD in an appropriate technology field (Computer Science, Statistics, Applied Math, Operations Research) Qualifications
Technical pre requisites 3+ year’s experience with data science Expertise in modern advanced analytical tools and programming languages such as R or Python with scikit-learn. Fluent in SQL, Hive, SparkSQL, etc. Expertise in data mining algorithms and statistical modeling techniques such as clustering, classification, regression, decision trees, neural nets, support vector machines, genetic algorithms, anomaly detection, recommender systems, sequential pattern discovery, and text mining Solid communication skills: Demonstrated ability to explain complex technical issues to both technical and non-technical audiences

Preferred Additional Experience : Apache Spark and the Hadoop ecosystem. HP Vertica Ensemble Methods, Deep Learning, and other topics in the Machine Learning community.",30+ days ago
51ba95e8f18ab7d8,"Data Scientist, Forecasting",Geli,"San Francisco, CA 94105","Job Summary
Geli is looking for an experienced Data Scientist with a strong software development background in Python to join a driven data analytics team. Your primary responsibility will be to lead the development of our time series forecasting models for solar and energy consumption using machine learning techniques. Our data analytics and cloud platforms use state-of-the-art technologies to set you up for success. As data science is at the core of Geli, you will have plenty of opportunities to contribute to the software development of our other energy storage products.
Role
You will work closely with software and analytics engineers focusing on these topics:
Lead the development of our time series forecasting algorithms, which includes:
Feature engineering
Prototyping new algorithms
Benchmarking performance across various load profiles
Integrating new forecasting algorithms into our production code base with robust test coverage
Collaborate with the rest of the team to assess how forecasts can be adjusted for various economic objectives.
Proactively identify opportunities within Geli that can benefit from data science analysis and present those findings.
Work collaboratively in a diverse environment. We commit to reaching better decisions by respecting opinions and working through disagreements.
Gain in depth experience in an exciting industry as you work with storage sizing, energy financial models, energy tariffs, storage controls & monitoring.
Growth Opportunity:
Geli’s engineering is a flat organization and you will directly report to the VP of Engineering.
There are opportunities to lead teams, projects and/or become a scrum master.
Your Profile
We are looking for a motivated self-starter that thrives in a dynamic start-up environment. A strong work ethic with excellent problem solving skills are equally important as being a team player who enjoys to learn and teach.
These skills will additionally help you to excel in the position:
BS or higher degree with 2+ years of relevant experience
Knowledge of machine learning algorithms (time series forecasting, clustering algorithms, probabilistic models, supervised and unsupervised learning)
Experience with time series analysis and forecasting (LSTM, ARIMA, GARCH)
Strong background in linear algebra and statistics
Advanced Python skills, as well as familiarity with pandas and scikit-learn
Software design experience and ability to write clean, maintainable and shippable production code
Bonus Points
Experience in some of these fields will give you a jump start:
PyTorch, Keras, Tensorflow
Training models on AWS
PostgreSQL, Redis
Slack, Bitbucket, Jira
Jenkins, Buildkite
Knowledge of Cloud, IoT technologies, and scalable platforms
As a member of the team you will have significant influence on the direction of our technology stack.
Benefits
Make a difference: join a group of people who are passionate about renewable energy
Have an impact: the company is still small enough that everyone’s contribution has a significant impact to the success of the company
Growth: leading international energy OEMs, developers and utilities trust us to modernize the trillion dollar energy industry with them and we need to grow to keep up with the demand
Casual working environment: there’s no need to dress up.
Competitive salary and equity compensation plan
401K with company matching
Medical, dental & vision insurance
Open vacation policy
Commuter reimbursement
Convenient SOMA location on Mission St in downtown San Francisco (short walk to Montgomery Street BART)
Diversity
We value the insights that a diverse team brings. We encourage applications from members of groups that have been traditionally underrepresented in tech. Geli is an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, or national origin.
About Geli
Geli provides software and business solutions to design, automate, and manage energy storage systems. Geli’s suite of products creates an ecosystem where project developers, OEMs, financiers, and project operators can deploy advanced energy projects using a seamless hardware-agnostic platform.
Geli is a Series A company whose software actively manages megawatts of projects that are deployed around the world.",30+ days ago
31206e006ebc532e,"Data Scientist, Global Premium Services",Google,"Mountain View, CA","Qualifications
Minimum qualifications:
MS degree in Statistics, Mathematics, Economics, Engineering or an Applied Science or equivalent practical experience.
5 years of quantitative analytics experience with a focus on marketing analytics, statistical modeling, machine learning, digital attribution, forecasting, optimization and/or predictive analytics.
Experience with media (paid, owned and earned).
Programming experience in Python and/or R.

Preferred qualifications:
Strong SQL and big data experience
Proven experience delivering bespoke analytics to senior stakeholders (problem scoping/definition, modeling, interpretation, presentation)
Experience using and/or deploying digital analytics and measurement solutions.
Expert level knowledge of statistical programming languages (R/Python/Tensorflow)
Ability to visualize models and results. Ability to debug and troubleshoot code and models.
About the job

gTech’s Professional Services team takes a creative, collaborative, and customer-centric approach to provide foundational services and forward-looking business solutions to top advertiser and publisher customers. Through technical implementation, optimization, and key solutions, gTech Professional Services helps customers attain their business goals while building long-term capabilities.
As a Data Scientist you will work closely with our largest clients and produce innovative and actionable quantitative models and analyses to address the challenges of marketing effectiveness, ROI, and prediction. The Global Premium Services team is a solution-generating force that helps our sales teams and advertisers. These solutions need to be scalable to support millions of customers worldwide. In addition to troubleshooting on the customer side, we work with Sales, Product and Engineering teams within Google to develop better tools and services to improve our products based on the evolving needs of our users. As a cross-functional and global team, it's our job to help keep the lights on and the ads relevant.
Google creates products and services that make the world a better place, and gTech’s role is to help bring them to life. Our teams of solution-oriented trusted advisors support millions of customers globally. Our solutions are rooted in our technical skill, product expertise, and a thorough understanding of our customers’ complex needs. Whether the answer is a bespoke solution to solve a unique problem, or a new tool that can scale across Google, everything we do aims to ensure our customers benefit from the full potential of Google products.

To learn more about gTech, check out our video.
Responsibilities

Lead analytics aspects of client engagements in the area of marketing effectiveness and marketing portfolio management (with deep knowledge of modeling).
Work effectively with clients to align Google Marketing Platform attribution and analytic solutions with key organizational challenges and develop value-based roadmaps to solve client business issues on a continuous and repeatable basis.
Collaborate with clients to build an end-to-end machine learning framework. Engage various stakeholders, assess data readiness. Be able to scale a proof of concept to a larger solution.
Work with client and internal teams to translate data and model results into tactical and strategic insights that are clear, complete, accurate, relevant, understandable and applicable to decision making and needs for varying client audiences. Co-present to and work with clients to integrate recommendations into business processes.
Collaborate with Product/Engineering teams to increase and optimize capabilities, employing methods which create opportunities for scale, proactively helping to drive innovation.
Location



Mountain View, CA, USA

At Google, we don’t just accept difference—we celebrate it, we support it, and we thrive on it for the benefit of our employees, our products and our community. Google is proud to be an equal opportunity workplace and is an affirmative action employer. We are committed to equal employment opportunity regardless of race, color, ancestry, religion, sex, national origin, sexual orientation, age, citizenship, marital status, disability, gender identity or Veteran status. We also consider qualified applicants regardless of criminal histories, consistent with legal requirements. See also Google's EEO Policy and EEO is the Law. If you have a disability or special need that requires accommodation, please let us know by emailing candidateaccommodations@google.com.
To all recruitment agencies: Google does not accept agency resumes. Please do not forward resumes to our jobs alias, Google employees or any other organization location. Google is not responsible for any fees related to unsolicited resumes.",2 days ago
573445d8d78856c0,Data Scientist,LVIS Corporation,"Palo Alto, CA","LVIS is a leader in cutting edge neural information analysis technologies that can decode brain networks and find cures for neurological diseases. LVIS owns patented technologies and our team includes leaders with strong expertise in neuroscience and engineering from Stanford University. LVIS has been selected to be a member of the Stanford StartXcommunity and the NVIDIA inception program. We have an international team with our headquarter located in Palo Alto, California, USAand we have an office in Gangnam, Seoul, South Korea. We are looking for talented individuals to join us in transforming the neurology health care industry.
Responsibilities
Development of Deep Neural Network (DNN) for multi-dimensional neural signal processing.
Mining hospital data and collaboration with physicians.
Basic Qualifications
Graduate degree in Computer Science, Electrical Engineering, or similar technical fields.
Familiarity with machine learning algorithms and deep neural networks.
Familiarity with one or more deep neural network frameworks (e.g. Tensorflow, Keras, Pytorch, Caffe, MXNET, CNTK, etc.).
Strong programming skills in Python, C++, or other programing languages.
Preferred Qualifications
Experience in Neuroscience and multidimensional signal processing.
Experience in deployment of deep neural network for web applications.
For more information, please visit www.lviscorp.com/career.
Job Type: Full-time",save job
84e2488172e943a0,Data Scientist / Machine learning,Projas Technology LLC,"Santa Clara, CA","$200,000 a year
BS/MS/PhD in quantitative discipline (applied mathematics, statistics, CS, OR, or related field)
3+ years of experience using quantitative approaches to solve challenging and meaningful analytical problems (or equivalent)
Proficient in programming and the use of analytic tools to perform rapid design, prototyping, analysis, simulation of, and experimentation with, advanced algorithms and technologies such as Python, R, Java, SQL, Matlab, Mathematica
You have solid grounding in applied mathematics and statistics including expertise in Bayesian Modeling, Multivariate Regression, Logistic Regression, Machine Learning, Cluster Analysis, Decision Analysis, Time-series Analysis and Forecasting, Factor Analysis, Structural Equation Modeling, Item Response Theory, Markov chains, Data Visualization (ggplot2/Shiny/matplotlib)
Expertise working with massive amount of data using big data tools such as HIve, Pig, Impala, Spark Streaming/SQL, Presto, etc.
Experience with large scale data platforms such as Hadoop, Spark, Redshift, NoSQL (DynamoDB/Cassandra/MongoDB), etc.
Nice to have
AWS Bigdata stack
Working knowledge of Map-Reduce, ETL, Tableau
An entrepreneurial background is a plus
Working experience in a smaller hyper-growth startup is a plus
Job Type: Full-time
Salary: $200,000.00 /year
Education:
Bachelor's (Preferred)",save job
2a02750023f35bf3,Data Science Instructor,Thinkful,"San Diego, CA","$25 - $35 an hour
Part-time
Inspire beginner data scientist to commit to building their career by leading weekly events where you’ll teach coding and give talks about tech. We’ll take care of the logistics – space, marketing the event, preparing slides – and you’ll focus on what you do best: sharing your expertise at one event each week so that every attendee walks out wanting to build their skills and grow their career.
You’ll lead technical workshops teaching the basics of data science, primarily focusing on Python, and you’ll give industry overview talks to help people make sense of the career options that are out there and what a data scientist actually does. For those interested in learning more about breaking into the career, you’ll tell attendees about Thinkful’s course and mentorship (which we’ll fill you in on during training).
As an Event Instructor, you’ll act as a community leader, instructor, advisor, mentor, Thinkful evangelist, and guide as attendees consider their career trajectory. You’ll engage with attendees in-person on a weekly basis, and occasionally reply to emails or direct them to the appropriate Thinkful department. To succeed in this role, you’ll use your people skills, public speaking, and programming knowledge.
Responsibilities:
Instruct a workshop or lead a talk that focuses on Data Science
Collaborate with TAs that will help you deliver a great experience
Offer advice and guidance to attendees looking to breaking tech industry
Be an on-the-ground brand ambassador for Thinkful
Requirements:
3+ years experience as a data scientist, including Python experience
3-month minimum commitment
Must be able to host at least 1 evening event per week
Teaching experience is a plus
Live close to or in San Diego
Job Type: Part-time
Salary: $25.00 to $35.00 /hour
Experience:
Teaching: 1 year (Preferred)
Python: 2 years (Preferred)
Public Speaking: 1 year (Preferred)
Location:
San Diego, CA (Preferred)
Work authorization:
United States (Preferred)",save job
400405af3ae98465,Scientist,"Structure Based Design, Inc.","San Diego, CA 92121","Job Summary
Structure Based Design, Inc. is a biotech company in San Diego, California. We are seeking scientist who have experience and passion on protein crystallization and crystal structure determination. You will participate in crystallization study of our diverse structure biology projects in collaboration with industry partner for drug discovery or academic laboratory for research publication.
Responsibilities include:
- Protein crystallization, co-crystallization with ligand
- Using crystallization automation equipment
- Diffraction data collection using in house facility or synchrotron light source
- Protein purification of recombinant proteins using His-tag, GST-tag, affinity purification,
ionexchange, size exclusion
- Structure determination is a plus
Requirements:
- Demonstrating a track record of high quality performances on protein crystallization
- Independently designing experiments, analyzing data and interpreting
- Experience working with kinase, nuclear receptor or GPCR would be helpful
Job Type: Full-time
Education:
Bachelor's (Required)
Start date:
Immediately (Required)",save job
fef0c2f9e06a7628,Data Scientist,Scaleapi,"San Francisco, CA","About Scale
Scale is a rapidly growing post-Series B startup. Our mission is to accelerate the development of AI applications. Our first product is a suite of APIs that allow AI teams to generate high-quality ground truth data. Our customers include Alphabet (Google), Zoox, Lyft, Pinterest, Airbnb, nuTonomy, and many more, and we've become an industry standard for the self-driving car market.

About the role

As Scale’s first data scientist, you will lead the charge on building our analytical infrastructure and driving insights that lead to step-function improvements in how we operate. We handle millions of tasks for businesses looking to scale their ML development, and we’re looking for a talented data scientist to help us understand it all in the service of building better products. In this role, you will apply statistical models, design and interpret experiments, build mission-critical dashboards, and help structure and order our data in the pursuit of transparency over how we operate and how we can improve.

You will:
Work closely with product, marketing, business, and ML teams to identify and answer important questions
Set up, maintain, and scale our data analytics infrastructure
Build critical dashboards that will guide day-to-day operations, planning, and strategic decision-making
Iterate on your work and analyses to generate ever-better questions to answer
Apply statistical models to identify root causes and predict the future performance of tasks, users, and products
Design, run, and analyze experiments
Build machine-learning models that power core operations, such as quality assessment and fraud detection
Ideally you’d have:
3+ years of industry experience in data science broadly
Expert knowledge of a scientific computing language (*e.g. *R, Python) and SQL
Strong knowledge of statistics (clustering, regression, etc.) and experimental design
Comfort setting up and using BI tools
Experience with ETL tools and building / maintaining a data warehouse
Nice to haves:
A PhD or MS in a quantitative field
Scale is an equal opportunity employer. We aim for every person at Scale to feel like they matter, belong, and can be their authentic selves so they can do their best work. We do not discriminate on the basis of race, religion, color, national origin, gender, sexual orientation, age, marital status, veteran status, or disability status.",30+ days ago
63438744fd0cc6fc,Data Analyst/Scientist,HIRECLOUT,"Santa Monica, CA","Data Analyst (B2C Startup)

Want to work for an early stage startup with a strong profitable business model Excited about B2C products and apps

This is an early stage, well-funded, cash flow positive startup in Santa Monica is looking for a Junior to mid level Data Analyst/Scientist.

In this role you will be directly contributing to core business KPIs by identifying and analyzing data related to marketing campaigns, product performance, and internal analytics.

Expectations:
Degree in a quantitative field, i.e. Statistic, Economics, Computer Science, Math, etc.
2+ years of experience as an analyst
Solid SQL and Excel skills
Experience with B2C or E-Commerce is a plus
Data visualization experience is a plus (i.e. Tableau, etc.)
#LI-JL1",11 days ago
934e74edfe1fae3f,Data Scientist,HotelTonight,"San Francisco, CA","HotelTonight makes it remarkably easy to book great hotels at amazing rates on your mobile device, for tonight, tomorrow and beyond. Our goal is to be the premier and most loved way to book a place to stay and we’re looking for a Data Scientist to help do just that.

If hotel rooms are the fuel that powers HotelTonight, data is the oil that makes it fire on all cylinders. Leveraging this data in the right way is what will differentiate HotelTonight and make it the leading hotel booking app on the planet.

As one of the first Data Scientists on the Data & Strategy team, you will drive business decisions across the company using data and be responsible for implementing and fostering an environment that thrives on advanced analysis. You'll work closely with teams across Marketing, Supply and Finance on projects around customer segmentation, forecasting user quality and forecasting business performance - just to name a few!

Check out this post to learn more about how the D&S team empowers the company to make smarter decisions based on data.
WITHIN 30 DAYS, YOU WILL:
Become familiar with our datasets and the analysis tools that we work with
Learn about the business and the problems (short-term and long-term) that we face
Start to fill holes in our analysis platform and identify the areas of our business that are most important to focus on
WITHIN 60 DAYS, YOU WILL:
Deliver your first detailed analysis, which includes a strategic plan for how to act upon your findings
Improve the team’s access to advanced analysis tools and begin teaching them how to most effectively use them
Increase your knowledge of the business and the teams involved, and prioritize the most impactful projects
WITHIN 90 DAYS, YOU WILL:
Establish a roadmap for advanced analysis projects for the next few months
Implement your first strategic initiatives and begin measuring the impact on key metrics associated with the initiative
Empower the rest of the team to apply advanced analysis to their own projects using your analysis tools
WHAT YOU'LL NEED TO BE SUCCESSFUL IN THIS ROLE:
Professional experience using advanced analysis to guide strategic decisions at the company level
You know how to use the right tool for the job, whether that's a programming language (like R or Python) or just plain old SQL
Experience working with statistics and supervised/unsupervised models
Communication: you love to talk about your work and findings, and can clearly explain the details
Familiarity with Amazon Web Services, Apache Spark, Tensorflow, etc
Ability to move quickly by making smart assumptions
Experience working with e-commerce marketplaces is a big plus
A love for travel, especially the hotel part!
WHAT YOU'LL GET FROM US:
An official Best Places to Work as listed in the SF Business Times (we're in the top 10!)
A highly collaborative and supportive team environment that isn't afraid to take risks, and we encourage you let go of the fear of failure and give that crazy but brilliant idea a shot
We’ll help you create goals that drive you, take on projects that excite you, and learn things that will surprise you
A beautiful workspace at Market & 5th St
Excellent health, dental, vision and 401k plans, and stock options too
Fun stuff — quarterly travel stipend, flexible time off, catered meals, subsidized cell phone plans and fitness memberships, access to our very own hotel-inspired full bar, and the opportunity to spin the HT Roulette wheel to win a spontaneous weekend getaway!
We are on a mission to radically transform hotel bookings. Doing this requires us to think differently and to question conventional approaches, therefore it’s essential to have a diverse team of the very best people with all types of backgrounds and experiences to bring the best ideas to life. We are committed to maintaining an environment where all of our team members have the opportunity to be heard, to make an impact and to do the best work of their lives.",30+ days ago
7655a6ed00481476,Data Scientist,Lennon Wright,"San Francisco, CA","$250,000 a year
Data Scientist – San Francisco Bay Area
Are you looking for the next step in your career? Lennon Wright has an exciting new position for the best Data Scientists!
My autonomous robotics company is recruiting for an energetic individual to join this forward-thinking exciting team. This company is leading the market in the robotics field, with a brand-new location in the heart of San Francisco, this company invests time, money and energy into everyone; making them the best team to work for!
They have great incentives and discounts with the leading brands in the technology industry. This is a great chance to get involved with the future of robotic technology.
Ready to be motivated in a team that will support your career and push you to be the best, with a salary expectation of up to $250,000!! – APPLY NOW!
Key Responsibilities –
Create SQL/Python programming modules for helpful insight for each client.
Analyse, manage data and implementing summary tables needed to understand future predictions by using Big Data.
Detect trouble-shoots, and foresees data and analysis issues and implements creative solutions.
Develop, manage and maintain Machine Learning infrastructure.
Participate fully in our collaborative approach to research and applications projects.
Key Skills –
Bachelors/ master’s in applied mathematics or of a relevant degree.
Excellent knowledge in SQL, Python, Spark.
3+ years of applicable experience developing and analysing data.
Strong written/verbal communication and presentation skills.
Ability to work in a face- paced demanding environment.
Benefits
Outstanding Medical, Dental and Vision.
401K (match).
Unlimited PTO.
Transportation Benefits.
Childcare discounts.
Job Type: Full-time
Salary: $250,000.00 /year
Education:
Bachelor's (Preferred)",save job
d9429d4bb7dfed7e,Data Scientist,"ShareThis, Inc","Palo Alto, CA 94304","ShareThis is a big data company that owns online behavior data of 1b+ users globally. We are developing an audience intelligence platform with cutting edge data science technologies. We are looking for innovative data scientists to join our exciting projects.

Your will drive the development of model building pipeline, feature generation, feature selection and model tuning. You will provide the vision of data science, and guide junior data scientists and engineers.

What You'll Need

PhD in a field related to data science, machine learning, or artificial intelligence
5+ years of experience in applying machine learning algorithms
Deep understanding of machine learning algorithms, such as deep learning, GBM, SVM, etc
Extensive experience in feature generation, feature selection, and model tuning
Familiar with machine learning packages such as sci-kit learn
Fluent in Python
Nice to Have

Programming experience in Scala or Java
Experience with Spark, Spark ML, and PySpark
Experience with TensorFlow on Spark or H20 on Spark",26 days ago
a1f963dc8f9c4cee,Data Scientist (GEC11901),Walmart Stores,"San Bruno, CA 94066","Position Description

Minimum Qualifications

Additional Preferred Qualifications

Company Summary

The Walmart eCommerce team is rapidly innovating to evolve and define the future state of shopping. As the world’s largest retailer, we are on a mission to help people save money and live better. With the help of some of the brightest minds in technology, merchandising, marketing, supply chain, talent and more, we are reimagining the intersection of digital and physical shopping to help achieve that mission.
Position Summary

The @WalmartLabs Personalization team consists of platform, application engineers, scientists and product visionaries all working together to design, prototype and build technology-driven products and experiences that will change the future landscape of ecommerce. We are focused on building the global service layer that will enable the end-to-end customer experience, from finding the product to delivering it to the customer. This will span many markets, business models and form factors; therefore, we are looking for engineers who will bring not only an abundance of experiences in technologies, but an abundant curiosity to innovate.
Come join an organization where you'll get to work as part of a world-class team, solve problems that are at a scale few can create, and get to build products that are only bound by the scope of your imagination. Put your footprint on ground up development focused on building brand new products that will impact a Global customer base.",1 day ago
2ab6c29e742055a4,Siri - Data Scientist (Machine Learning & Natural Language),Apple,"Santa Clara Valley, CA","Summary
Posted: Dec 4, 2018
Weekly Hours: 40
Role Number: 200010503
Play a part in the ongoing revolution in human-computer interaction. Give to a product that is redefining mobile computing. Build groundbreaking technology for large scale systems, spoken language, big data, natural language processing, and artificial intelligence. And work with the people who built the intelligent assistant that helps millions of people get things done — just by asking. Join the Siri team at Apple.
Key Qualifications
Expertise in natural language processing and machine learning, such as classification, feature engineering, information extraction, structured prediction, clustering, semi-supervised learning, topic modeling, and ranking.
Proficiency in data science and analytics, including statistical analyses and A/B testing Experience designing, conducting, analyzing, and interpreting experiments and investigations. Strong programming skills, expert knowledge of algorithms and data structures (Python, Java, or equivalent)
Excellent problem solving, critical thinking, creativity, organizational, design, and interpersonal skills; ability to work well with all levels of engineers. Confirmed ability to handle multiple projects with strict deadlines
Prior experience with applying Big Data tools (MapReduce, Hadoop, Hive and/or Pig, Spark) to large quantities of textual data is desired
Description
The goal of the Siri Machine Learning & Natural Language team is to take Siri to the next level of intelligence and accuracy using advanced statistical techniques. The Data Scientist role in this team has a spectrum of approaches to improving Siri. At one end, we work on deriving key insights from large amounts of usage data to suggest new features and fundamental improvements to the user experience. At the other end, you would work on core machine learning algorithms and systems that are part of Siri’s ability to understand and respond to requests. You should be passionate about building outstanding products. This position involves a wide variety of skills and innovation. This is an unusual opportunity that sits at the cutting-edge of various disciplines such as data science and machine learning, and your work will have a huge impact on hundreds of millions of users across the globe.
Education & Experience
Master's or PhD in Computer Science or a data-driven physical science, or equivalent",15 days ago
3c9e245c34f2240f,Data Scientist Intern,SSF IMPORTED AUTO PARTS LLC,"San Diego, CA 92121","$15 - $18 an hour
Internship
Company Overview:
SSF Imported Auto Parts LLC is an industry leader in the distribution of high-end quality car parts for European Cars. Having recently celebrated our 40th Anniversary, we are looking for a data-minded individual with a passion for automotive to join our growing team!
Internship Details:
Desired start: January 2019
Completion: May/June 2019 (dependent on graduation date)
Hours: minimum of 20 hours per week. We will accommodate your class schedule.
Pay: $18/hour
Location: potential interns must be able to commute to our Sorrento Valley office.
Ideal candidates are graduating in May/June 2019 with a Bachelor or Master’s degree in MIS, Computer Science or Business administration from an accredited college. This internship has the potential to convert to a full-time position, depending on performance.
Day-to-day responsibilities include assisting the Purchasing, Product Management and Marketing departments’ needs for data acquisition and management as well analytics relating to product information, catalog data, channel pricing, marketing sales tools, and general market intelligence. In addition to supporting analytics, this internship will support upcoming software integration projects.
Responsibilities:
Collect, analyze and report data from several sources to key team members
Work directly with Head of Sales and VP of Purchasing, Product Management and Marketing on market sell price analysis
Assist in department and/or company-wide technology implementation projects
Maintain an active role in supporting technology projects and research future growth opportunities by implementing technology
Utilize analytics and business intelligence to provide decision support for Purchasing, Product Management and Marketing
Generate ad-hoc reporting for Purchasing, Product Management and Marketing
Generate and distribute month-end KPI reports for department
Communicate analysis results to management team and Executive team members
Assist in the acquisition and analysis of ACES & PIES data in collaboration with product managers
Special projects as needed
Qualifications:
Understanding of data mining and analysis
An analytical mind with strategic ability
Excellent communication and people skills
Knowledge of Business Intelligence tools
Demonstrated proficiency with MS Windows and Office (Excel / Access)
Ability to work independently and within a team environment
Passion for automotive a plus
Clean driving record, insurable by SSF under company policy
Report any change in your personal status (driving, address, phone, marital, births, deaths) to Human Resources
Work consistent with SSF Employee Handbook, guidelines, policies and procedures
Maintain a professional attitude with all SSF employees, customers, vendors and visitors
Answer telephones in professional and courteous manner
Maintain a safe working environment
Physical Demands
Repetitive use of hands and arms
Eye strain from continual computer use
Physical ability to lift up to 50 pounds
Education Required
Spring 2019 graduation date with a Bachelor’s or Master’s degree in Business
Focus in MIS, Computer Science, or Business Intelligence a plus
Job Type: Internship
Salary: $15.00 to $18.00 /hour
Experience:
Data Mining: 1 year (Preferred)
Excel: 1 year (Preferred)
Business Intelligence: 1 year (Preferred)
Education:
Bachelor's (Preferred)",save job
638e7fcd668d347b,"Data Scientist, Analyst (Money & Member)",SoFi,"San Francisco, CA","The Data Science team is looking to add Data Scientist on the Product Intelligence team who will help shape product development decisions and strategy through data-driven insights. Success in this role hinges on your technical aptitude, quantitative abilities, and business acumen: you know how to plow through data with SQL/Python/R/Tableau, surface insights using math/statistics/ML techniques, and measure the business impact using efficiency/conversion/profit metrics. You treat stakeholders as a partnership – you are there at each step of the way and you know that we only succeed if we succeed together.

At SoFi, you’ll become part of a new kind of finance company whose ambition is to help our members achieve financial independence and reach their goals. We aim to be at the center of our members’ financial lives, and to help every member get their money right. We created student loan refinancing, addressing the biggest financial challenge of a new generation through a modern approach to lending and personal finance. Next we expanded our products and services across loans, wealth management, and insurance. SoFi Money—a modern take on a checking or savings account-is our newest innovation and disruption to the financial services industry. SoFi has achieved significant growth, with ambitious plans ahead, but to continue this growth we need great talent. And that starts with you.

Responsibilities
Work with amazing product managers to identify business opportunities, measure KPIs to craft compelling stories, make data-driven recommendations, and drive informed actions.
Craft, analyze, and present customer behavior metrics, such as funnel conversion, user churn, cart abandonment, and cross-sell metrics. Work with product managers to design tests to improve these metrics.
Own end-to-end product analytics workflow including formulating success metrics, socializing them across the organization, and creating dashboards/reports.
Write specs and work with engineering to capture new data and transfer data into data warehouse.
Act as a curator of data by defining, instrumenting, and tracking necessary analytics of our products by working cross functionally with engineering and product teams.
Build self-service systems to enable others in the organization to leverage your work.
You stay focused on what’s best for the company – sometimes that requires being flexible, other times it requires being steadfast.

Desired Skills and Experience
3-5 years of relevant work experience
Intellectual curiosity and aptitude to pick up new technical skills
Ability to initiate and drive projects to completion with minimal guidance
High EQ with ability to influence outcomes and communicate technical content to general audiences
Degree in Computer Science, Math, Physics, Engineering or quantitative field
SQL, R, Python and Tableau
Bachelor’s degree required, Masters preferred.

#LI-CP1",30+ days ago
648655746119f552,Staff Data Scientist,Walmart eCommerce,"Sunnyvale, CA 94087","Position Description

The @WalmartLabs Personalization team consists of platform, application engineers, scientists and product visionaries all working together to design, prototype and build technology-driven products and experiences that will change the future landscape of ecommerce. We are focused on building the global service layer that will enable the end-to-end customer experience, from finding the product to delivering it to the customer. This will span many markets, business models and form factors; therefore, we are looking for engineers who will bring not only an abundance of experiences in technologies, but an abundant curiosity to innovate.
Come join an organization where you'll get to work as part of a world-class team, solve problems that are at a scale few can create, and get to build products that are only bound by the scope of your imagination. Put your footprint on ground up development focused on building brand new products that will impact a Global customer base.
Minimum Qualifications

Strong knowledge in machine learning models, data mining and data analysis techniques
Strong development skills around open source ML packages, Hadoop, Hive, Scalding, Map Reduce
Knowledge of big data technologies such as Spark, Storm, Kafka, NoSQL databases
Solid foundation in data structures, and algorithms
BS + 6 years, MS + 4 years, PhD + 1 year of work experience in a similar role
Excellent problem solving and analytical skills
Ability to navigate and work through ambiguity
Additional Preferred Qualifications

Proven experience to complete complex projects from start to end
Strong development skills in Python and SQL
Proficiency in optimization techniques
Deep understanding of statistical models
Experience with large-scale machine learning based solutions
Company Summary

The Walmart eCommerce team is rapidly innovating to evolve and define the future state of shopping. As the world’s largest retailer, we are on a mission to help people save money and live better. With the help of some of the brightest minds in technology, merchandising, marketing, supply chain, talent and more, we are reimagining the intersection of digital and physical shopping to help achieve that mission.
Position Summary

The @WalmartLabs Personalization team consists of platform, application engineers, scientists and product visionaries all working together to design, prototype and build technology-driven products and experiences that will change the future landscape of ecommerce. We are focused on building the global service layer that will enable the end-to-end customer experience, from finding the product to delivering it to the customer. This will span many markets, business models and form factors; therefore, we are looking for engineers who will bring not only an abundance of experiences in technologies, but an abundant curiosity to innovate.
Come join an organization where you'll get to work as part of a world-class team, solve problems that are at a scale few can create, and get to build products that are only bound by the scope of your imagination. Put your footprint on ground up development focused on building brand new products that will impact a Global customer base.",15 hours ago
